sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
HN002-T2	CCR6	6	167525295	167553184	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	112	26	FALSE	GAIN	PASS
HN002-T2	CCR7	17	38710021	38721724	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	46	3	FALSE	DIPLOID	PASS
HN002-T2	CCR8	3	39371197	39375002	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	15	2	FALSE	HETLOSS	PASS
HN002-T2	CCR9	3	45927996	45944669	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	66	3	FALSE	HETLOSS	PASS
HN002-T2	CCRL2	3	46448654	46454488	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	22	3	FALSE	HETLOSS	PASS
HN002-T2	CCS	11	66360292	66373490	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	53	6	FALSE	DIPLOID	PASS
HN002-T2	CCSAP	1	229456752	229479041	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	88	8	FALSE	DIPLOID	PASS
HN002-T2	CCSER1	4	91048686	92523064	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	5863	655	FALSE	DIPLOID	PASS
HN002-T2	CCSER2	10	86088314	86278277	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	760	97	FALSE	HETLOSS	PASS
HN002-T2	CCT2	12	69979114	69995350	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	65	18	FALSE	DIPLOID	PASS
HN002-T2	CCT3	1	156278759	156337664	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	236	22	FALSE	DIPLOID	PASS
HN002-T2	CCT4	2	62095224	62115939	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	82	22	FALSE	DIPLOID	PASS
HN002-T2	CCT5	5	10250033	10266524	FALSE	9	-0.0278942580220656	5	10600	10959800	1	2	1	1	2	1	10949200	1	49	66	38	FALSE	DIPLOID	PASS
HN002-T2	CCT6A	7	56119323	56131682	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	49	3	FALSE	GAIN	PASS
HN002-T2	CCT6B	17	33254878	33308097	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	212	22	FALSE	DIPLOID	PASS
HN002-T2	CCT7	2	73460548	73480149	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	79	0	FALSE	DIPLOID	PASS
HN002-T2	CCT8	21	30428126	30446118	FALSE	35	-0.0366693515025574	3	9411900	48099782	1	2	1	1	2	1	38687882	1	244	72	9	FALSE	DIPLOID	PASS
HN002-T2	CCT8L2	22	17071641	17073700	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	8	0	FALSE	DIPLOID	PASS
HN002-T2	CCZ1	7	5938356	5966181	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	95	0	FALSE	GAIN	PASS
HN002-T2	CCZ1B	7	6833765	6866401	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	120	2	FALSE	GAIN	PASS
HN002-T2	CD101	1	117544372	117579098	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	139	4	FALSE	DIPLOID	PASS
HN002-T2	CD109	6	74405508	74538040	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	529	124	FALSE	GAIN	PASS
HN002-T2	CD14	5	140011313	140013286	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	8	0	FALSE	DIPLOID	PASS
HN002-T2	CD151	11	832843	839831	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	28	19	FALSE	DIPLOID	PASS
HN002-T2	CD160	1	145695798	145715614	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	80	0	FALSE	DIPLOID	PASS
HN002-T2	CD163	12	7623409	7656489	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	132	11	FALSE	DIPLOID	PASS
HN002-T2	CD163L1	12	7499281	7632493	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	534	28	FALSE	DIPLOID	PASS
HN002-T2	CD164	6	109687717	109704015	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	65	0	FALSE	GAIN	PASS
HN002-T2	CD164L2	1	27705666	27709870	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	17	3	FALSE	DIPLOID	PASS
HN002-T2	CD177	19	43857811	43867324	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	23	4	FALSE	DIPLOID	PASS
HN002-T2	CD180	5	66475441	66492627	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	69	2	FALSE	DIPLOID	PASS
HN002-T2	CD19	16	28943260	28950667	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	30	3	FALSE	DIPLOID	PASS
HN002-T2	CD1A	1	158223927	158228059	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	16	1	FALSE	DIPLOID	PASS
HN002-T2	CD1B	1	158297741	158301321	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	15	0	FALSE	DIPLOID	PASS
HN002-T2	CD1C	1	158259576	158263420	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	15	0	FALSE	DIPLOID	PASS
HN002-T2	CD1D	1	158149737	158154686	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	19	5	FALSE	DIPLOID	PASS
HN002-T2	CD1E	1	158323486	158327343	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	16	0	FALSE	DIPLOID	PASS
HN002-T2	CD2	1	117297007	117311850	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	60	0	FALSE	DIPLOID	PASS
HN002-T2	CD200	3	112051194	112081659	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	121	30	FALSE	HETLOSS	PASS
HN002-T2	CD200R1	3	112640056	112693969	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	215	8	FALSE	HETLOSS	PASS
HN002-T2	CD200R1L	3	112534556	112565703	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	124	17	FALSE	HETLOSS	PASS
HN002-T2	CD207	2	71057345	71062952	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	23	5	FALSE	DIPLOID	PASS
HN002-T2	CD209	19	7804880	7812450	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	30	4	FALSE	DIPLOID	PASS
HN002-T2	CD22	19	35810164	35838258	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	113	24	FALSE	DIPLOID	PASS
HN002-T2	CD226	18	67498394	67629039	FALSE	32	-0.0383314816057619	3	10679	77999957	1	2	1	1	2	1	77989278	1	275	522	88	FALSE	DIPLOID	PASS
HN002-T2	CD244	1	160799950	160832645	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	130	52	FALSE	DIPLOID	PASS
HN002-T2	CD247	1	167399877	167487847	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	351	70	FALSE	DIPLOID	PASS
HN002-T2	CD248	11	66081958	66084515	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	11	2	FALSE	DIPLOID	PASS
HN002-T2	CD27	12	6554033	6560884	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	27	7	FALSE	DIPLOID	PASS
HN002-T2	CD274	9	5450503	5470566	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	80	3	FALSE	HETLOSS	PASS
HN002-T2	CD276	15	73976307	74006859	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	122	16	FALSE	DIPLOID	PASS
HN002-T2	CD28	2	204571198	204603635	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	130	32	FALSE	DIPLOID	PASS
HN002-T2	CD2AP	6	47445525	47594999	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	598	154	FALSE	GAIN	PASS
HN002-T2	CD2BP2	16	30362087	30366682	FALSE	30	-0.0283610456754129	6	60600	90163275	1	2	1	1	2	1	90102675	1	870	19	1	FALSE	DIPLOID	PASS
HN002-T2	CD300A	17	72462538	72480935	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	73	0	FALSE	DIPLOID	PASS
HN002-T2	CD300C	17	72537247	72542282	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	21	0	FALSE	DIPLOID	PASS
HN002-T2	CD300E	17	72606026	72619877	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	55	7	FALSE	DIPLOID	PASS
HN002-T2	CD300LB	17	72517313	72527613	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	41	0	FALSE	DIPLOID	PASS
HN002-T2	CD300LD	17	72575504	72588422	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	52	13	FALSE	DIPLOID	PASS
HN002-T2	CD300LF	17	72690450	72709117	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	75	1	FALSE	DIPLOID	PASS
HN002-T2	CD300LG	17	41924516	41940997	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	66	3	FALSE	DIPLOID	PASS
HN002-T2	CD302	2	160625141	160654766	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	119	31	FALSE	DIPLOID	PASS
HN002-T2	CD320	19	8367011	8373240	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	25	0	FALSE	DIPLOID	PASS
HN002-T2	CD33	19	51728320	51747115	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	76	6	FALSE	DIPLOID	PASS
HN002-T2	CD34	1	208054317	208084747	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	121	32	FALSE	DIPLOID	PASS
HN002-T2	CD36	7	79998891	80308593	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	1238	182	FALSE	GAIN	PASS
HN002-T2	CD37	19	49838428	49846592	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	32	9	FALSE	DIPLOID	PASS
HN002-T2	CD38	4	15779898	15854853	FALSE	8	-0.0435342877445872	3	10720375	191032900	1	2	1	1	2	1	180312525	1	635	288	43	FALSE	DIPLOID	PASS
HN002-T2	CD3D	11	118209669	118213459	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	15	1	FALSE	DIPLOID	PASS
HN002-T2	CD3E	11	118175260	118186890	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	46	0	FALSE	DIPLOID	PASS
HN002-T2	CD3EAP	19	45909467	45914024	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	18	4	FALSE	DIPLOID	PASS
HN002-T2	CD3G	11	118215059	118225876	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	42	9	FALSE	DIPLOID	PASS
HN002-T2	CD4	12	6896024	6929974	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	132	13	FALSE	DIPLOID	PASS
HN002-T2	CD40	20	44746911	44758502	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	47	9	FALSE	DIPLOID	PASS
HN002-T2	CD40LG	23	135730352	135742549	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	43	0	FALSE	INDETERMINATE	PASS
HN002-T2	CD44	11	35160417	35253949	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	374	58	FALSE	DIPLOID	PASS
HN002-T2	CD46	1	207925402	207968858	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	174	4	FALSE	DIPLOID	PASS
HN002-T2	CD47	3	107761941	107810709	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	195	5	FALSE	HETLOSS	PASS
HN002-T2	CD48	1	160648536	160681641	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	133	21	FALSE	DIPLOID	PASS
HN002-T2	CD5	11	60869867	60895324	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	101	16	FALSE	DIPLOID	PASS
HN002-T2	CD52	1	26644448	26647014	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	10	2	FALSE	DIPLOID	PASS
HN002-T2	CD53	1	111413810	111442550	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	115	17	FALSE	DIPLOID	PASS
HN002-T2	CD55	1	207494721	207560149	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	247	43	FALSE	DIPLOID	PASS
HN002-T2	CD58	1	117057157	117113661	TRUE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	225	8	FALSE	DIPLOID	PASS
HN002-T2	CD59	11	33724556	33758037	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	134	29	FALSE	DIPLOID	PASS
HN002-T2	CD5L	1	157800704	157868046	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	269	83	FALSE	DIPLOID	PASS
HN002-T2	CD6	11	60739152	60787849	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	194	44	FALSE	DIPLOID	PASS
HN002-T2	CD63	12	56119107	56123491	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	18	0	FALSE	DIPLOID	PASS
HN002-T2	CD68	17	7482785	7485431	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	10	0	FALSE	DIPLOID	PASS
HN002-T2	CD69	12	9905082	9913497	FALSE	25	-0.0405661303462767	3	7402590	107758250	1	2	1	1	2	1	100355660	1	729	33	13	FALSE	DIPLOID	PASS
HN002-T2	CD7	17	80272744	80275478	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	10	0	FALSE	DIPLOID	PASS
HN002-T2	CD70	19	6583194	6604114	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	84	19	FALSE	DIPLOID	PASS
HN002-T2	CD72	9	35609530	35646807	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	149	1	FALSE	HETLOSS	PASS
HN002-T2	CD74	5	149781200	149792492	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	46	6	FALSE	DIPLOID	PASS
HN002-T2	CD79A	19	42381190	42385439	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	16	2	FALSE	DIPLOID	PASS
HN002-T2	CD79B	17	62006100	62009714	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	14	0	FALSE	DIPLOID	PASS
HN002-T2	CD80	3	119243140	119278449	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	141	35	FALSE	HETLOSS	PASS
HN002-T2	CD81	11	2397407	2418649	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	84	1	FALSE	DIPLOID	PASS
HN002-T2	CD82	11	44585977	44641913	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	223	17	FALSE	DIPLOID	PASS
HN002-T2	CD83	6	14117487	14137149	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	79	13	FALSE	GAIN	PASS
HN002-T2	CD84	1	160510885	160549306	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	154	5	FALSE	DIPLOID	PASS
HN002-T2	CD86	3	121774213	121839986	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	263	10	FALSE	HETLOSS	PASS
HN002-T2	CD8A	2	87011733	87035519	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	94	6	FALSE	DIPLOID	PASS
HN002-T2	CD8B	2	87042462	87089047	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	185	10	FALSE	DIPLOID	PASS
HN002-T2	CD8B2	2	107103820	107160753	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	227	27	FALSE	DIPLOID	PASS
HN002-T2	CD9	12	6308881	6347437	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	154	1	FALSE	DIPLOID	PASS
HN002-T2	CD93	20	23059986	23066977	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	28	5	FALSE	DIPLOID	PASS
HN002-T2	CD96	3	111011566	111384597	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	1492	210	FALSE	HETLOSS	PASS
HN002-T2	CD99	23	2609174	2659350	FALSE	37	0.817990165221837	14	60800	105171550	0.793183883159547	2	NA	0.793183883159547	2	NA	105110750	NA	525	172	1	FALSE	INDETERMINATE	PASS
HN002-T2	CD99L2	23	149934810	150067289	FALSE	39	0.81714594916093	14	105174500	155238600	0.793183883159547	2	NA	0.793183883159547	2	NA	50064100	NA	328	448	0	FALSE	INDETERMINATE	PASS
HN002-T2	CDA	1	20915441	20945401	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	119	36	FALSE	DIPLOID	PASS
HN002-T2	CDADC1	13	49822061	49867621	FALSE	27	-0.0405463752888811	5	19020550	115095705	1	2	1	1	2	1	96075155	1	326	182	2	FALSE	DIPLOID	PASS
HN002-T2	CDAN1	15	43015742	43029326	FALSE	29	-0.0343738585752042	3	20000538	102400037	1	2	1	1	2	1	82399499	1	617	55	15	FALSE	DIPLOID	PASS
HN002-T2	CDC123	10	12237964	12292588	FALSE	22	-0.860634818203363	1	60700	135436800	0.866057241718663	1	0	0.866057241718663	1	0	135376100	1	751	218	55	FALSE	HETLOSS	PASS
HN002-T2	CDC14A	1	100810557	100985834	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	701	47	FALSE	DIPLOID	PASS
HN002-T2	CDC14B	9	99252523	99382112	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	518	33	FALSE	HETLOSS	PASS
HN002-T2	CDC14C	7	48959361	48967050	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	31	0	FALSE	GAIN	PASS
HN002-T2	CDC16	13	115000362	115038198	FALSE	27	-0.0405463752888811	5	19020550	115095705	1	2	1	1	2	1	96075155	1	326	151	35	FALSE	DIPLOID	PASS
HN002-T2	CDC20	1	43824626	43828874	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	17	2	FALSE	DIPLOID	PASS
HN002-T2	CDC20B	5	54408823	54469003	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	241	55	FALSE	DIPLOID	PASS
HN002-T2	CDC23	5	137523337	137549032	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	103	16	FALSE	DIPLOID	PASS
HN002-T2	CDC25A	3	48198636	48229892	FALSE	5	-0.864854003854526	1	60800	197900735	0.866057241718663	1	0	0.866057241718663	1	0	197839935	1	1081	125	4	FALSE	HETLOSS	PASS
HN002-T2	CDC25B	20	3767419	3786768	FALSE	34	-0.0276157496237487	6	60500	62964366	1	2	1	1	2	1	62903866	1	554	78	6	FALSE	DIPLOID	PASS
HN002-T2	CDC25C	5	137620954	137674044	FALSE	13	-0.0323837400420792	4	130828649	180713424	1	2	1	1	2	1	49884775	1	455	213	4	FALSE	DIPLOID	PASS
HN002-T2	CDC26	9	116018115	116037869	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	79	4	FALSE	HETLOSS	PASS
HN002-T2	CDC27	17	45195069	45266788	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	286	7	FALSE	DIPLOID	PASS
HN002-T2	CDC34	19	531712	542092	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	40	17	FALSE	DIPLOID	PASS
HN002-T2	CDC37	19	10501810	10530797	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	116	3	FALSE	DIPLOID	PASS
HN002-T2	CDC37L1	9	4679559	4708398	FALSE	19	-0.814486322870441	2	10500	124020925	0.832694036054616	1	0	0.832694036054616	1	0	124010425	1	523	115	3	FALSE	HETLOSS	PASS
HN002-T2	CDC40	6	110501344	110575478	FALSE	16	0.481943474434833	13	78866800	170921700	0.866057241718663	3	1	0.866057241718663	3	1	92054900	2	399	296	62	FALSE	GAIN	PASS
HN002-T2	CDC42	1	22379120	22419439	FALSE	2	-0.02014685956208	6	841100	47010406	1	2	1	1	2	1	46169306	1	662	161	5	FALSE	DIPLOID	PASS
HN002-T2	CDC42BPA	1	227177566	227506175	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	1314	197	FALSE	DIPLOID	PASS
HN002-T2	CDC42BPB	14	103398716	103523799	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	497	36	FALSE	DIPLOID	PASS
HN002-T2	CDC42BPG	11	64590859	64612041	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	85	22	FALSE	DIPLOID	PASS
HN002-T2	CDC42EP1	22	37956454	37965412	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	35	11	FALSE	DIPLOID	PASS
HN002-T2	CDC42EP2	11	65082289	65089900	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	31	0	FALSE	DIPLOID	PASS
HN002-T2	CDC42EP3	2	37869025	37965611	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	387	98	FALSE	DIPLOID	PASS
HN002-T2	CDC42EP4	17	71279763	71308314	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	114	28	FALSE	DIPLOID	PASS
HN002-T2	CDC42EP5	19	54976210	54984411	FALSE	33	-0.0182399316164173	6	60800	59097977	1	2	1	1	2	1	59037177	1	1488	30	9	FALSE	DIPLOID	PASS
HN002-T2	CDC42SE1	1	151023447	151042801	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	79	0	FALSE	DIPLOID	PASS
HN002-T2	CDC42SE2	5	130581186	130734140	FALSE	12	-0.0427246494210421	7	52640150	130828450	1	2	1	1	2	1	78188300	1	282	612	75	FALSE	DIPLOID	PASS
HN002-T2	CDC45	22	19466982	19508135	FALSE	36	-0.0212859013700162	9	16050500	51209250	1	2	1	1	2	1	35158750	1	449	165	29	FALSE	DIPLOID	PASS
HN002-T2	CDC5L	6	44355262	44418163	FALSE	14	0.48608743822491	13	63850	78860650	0.866057241718663	3	1	0.866057241718663	3	1	78796800	2	657	251	3	FALSE	GAIN	PASS
HN002-T2	CDC6	17	38443885	38460909	FALSE	31	-0.0257856285600676	8	400	81151920	1	2	1	1	2	1	81151520	1	1207	69	1	FALSE	DIPLOID	PASS
HN002-T2	CDC7	1	91966450	91991321	FALSE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	99	22	FALSE	DIPLOID	PASS
HN002-T2	CDC73	1	193090930	193223945	TRUE	3	-0.0376376304701469	3	47010700	249222325	1	2	1	1	2	1	202211625	1	1423	531	116	FALSE	DIPLOID	PASS
HN002-T2	CDCA2	8	25316513	25365436	FALSE	18	0.484070192086309	13	23050	146301250	0.866057241718663	3	1	0.866057241718663	3	1	146278200	2	694	195	2	FALSE	GAIN	PASS
HN002-T2	CDCA3	12	6953957	6961230	FALSE	24	-0.0244882540041839	6	60750	7402350	1	2	1	1	2	1	7341600	1	96	29	0	FALSE	DIPLOID	PASS
HN002-T2	CDCA4	14	105475910	105487485	FALSE	28	-0.0364718242722966	5	19000500	107288850	1	2	1	1	2	1	88288350	1	630	47	25	FALSE	DIPLOID	PASS
HN002-T2	CDCA5	11	64833772	64851636	FALSE	23	-0.0344484662470347	4	70200	134945765	1	2	1	1	2	1	134875565	1	1327	71	1	FALSE	DIPLOID	PASS
HN002-T2	CDCA7	2	174219548	174233725	FALSE	4	-0.0382438958176512	3	10650	243042550	1	2	1	1	2	1	243031900	1	1274	56	18	FALSE	DIPLOID	PASS
HN002-T2	CDCA7L	7	21940518	21985702	FALSE	17	0.484974045860797	13	11200	159125150	0.866057241718663	3	1	0.866057241718663	3	1	159113950	2	925	181	14	FALSE	GAIN	PASS
